                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                 19         0.37262                0                  0               0         0.13485        0.12031           0.04354    
     '@swpref\private\datastruct'                                  19        0.056077                0                  0               0        0.020293       0.056077          0.020293    
     'swpref.swpref>swpref.set_data'                              209         0.16803                0                  0               0        0.060806       0.056683          0.020513    
     'swpref.swpref>swpref.get_data'                                4       0.0045652                0                  0               0       0.0016521      0.0020078        0.00072659    
     'swpref.swpref>swpref.get_set_static'                        232        0.017913                0                  0               0       0.0064823       0.017913         0.0064823    
     'swpref.swpref>swpref.check_names'                           213        0.013216                0                  0               0       0.0047826       0.013216         0.0047826    
     '@swpref\private\datastruct>mustBeInteger'                   114        0.044989                0                  0               0        0.016281       0.044989          0.016281    
     '@swpref\private\datastruct>mustBeNonnegative'               114       0.0021901                0                  0               0      0.00079257      0.0021901        0.00079257    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'        19       0.0053536                0                  0               0       0.0019374      0.0027803         0.0010062    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0049311                0                  0               0       0.0017845      0.0029144         0.0010547    
     'strtok>doStrtok'                                              1       0.0020167                0                  0               0      0.00072982      0.0020167        0.00072982    
     'sw_parstr'                                                    1        0.013657                0                  0               0       0.0049423       0.008726         0.0031578    
     'sumn'                                                         1          2.0604                0         1.2825e+09               0         0.74565         2.0604           0.74565    
     'sw_resconv'                                                   1          8.2541       4.0078e+09                  0      4.0078e+09           2.987         8.1831            2.9614    
     'gaussfwhm'                                                    1        0.071004                0                  0               0        0.025695       0.071004          0.025695    
     'FMchain'                                                      1          276.33       4.3332e+10         4.3334e+10      4.1681e+09          99.999      0.0006979        0.00025256    
     'run'                                                          1          276.33       4.3332e+10         4.3334e+10      4.1681e+09          99.999      0.0008898        0.00032201    
     'run_performance_tests'                                        1          276.33       4.3332e+10         4.3334e+10      4.1681e+09             100       0.002613        0.00094561    

	Display all 87 rows.

