                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                          5         9.8735        1.1023e+06         2.5844e+06           35104         20.421         1.9819           4.0992     
     '@swpref/private/datastruct'                                           5        0.26194        2.5558e+05                  0            8928        0.54177        0.26194          0.54177     
     'swpref.swpref>swpref.set_data'                                       55         7.2964        5.1099e+05         2.4545e+06           35104         15.091         3.0739           6.3577     
     'swpref.swpref>swpref.get_data'                                        4        0.19009              9872               4832            2064        0.39316       0.082542          0.17072     
     'swpref.swpref>swpref.get_set_static'                                 64         1.1934             27184               1040            1648         2.4684         1.1934           2.4684     
     'swpref.swpref>swpref.check_names'                                    59         0.4425             49088              41872           35104        0.91522         0.4425          0.91522     
     '@swpref/private/datastruct>mustBeInteger'                            30        0.65766             59568         2.2449e+06            2832         1.3602        0.65766           1.3602     
     '@swpref/private/datastruct>mustBeNonnegative'                        30        0.29084              9088              34944            1168        0.60154        0.29084          0.60154     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                 5        0.11028             11152               1232            5152         0.2281       0.025099         0.051912     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                 5           0.11              9344               1232            3376        0.22751       0.024937         0.051577     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                 5         0.1089              7872               1232            3328        0.22523       0.024743         0.051176     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                 5        0.10879              8368               1232            3376        0.22501       0.024679         0.051043     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                 5        0.10884              8400               1232            3408         0.2251       0.024758         0.051207     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                 5        0.10809              6976               1232            3024        0.22357       0.024647         0.050977     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                 5        0.10815              6976               1232            3024        0.22368       0.024596         0.050872     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                 5           0.11              9472               1232            3456        0.22751       0.024856          0.05141     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'                5         0.1085              8016               1232            3376         0.2244       0.024658            0.051     
     '@swpref/private/datastruct>check_size'                               45        0.75856             17200                  0            1376         1.5689        0.75856           1.5689     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                30         0.4362             40400               7488            4336         0.9022        0.14737           0.3048     
     '@swpref/private/datastruct>mustBeLessThan'                           30        0.28884              8544                  0            1168         0.5974        0.28884           0.5974     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'         5       0.073522              9296               9328            4352        0.15207        0.02469         0.051066     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                  5       0.048832              1648               8000            1072          0.101       0.048832            0.101     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               10        0.14585             15360               9408            4352        0.30166       0.049189          0.10174     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,4)'                5       0.072099              6304               1232            2352        0.14912       0.024384         0.050433     
