                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                  9         0.44483                0                  0               0        0.090784        0.13921           0.02841    
     '@swpref\private\datastruct'                                   9        0.068895                0                  0               0        0.014061       0.068895          0.014061    
     'swpref.swpref>swpref.set_data'                               99         0.20288                0                  0               0        0.041406       0.064758          0.013216    
     'swpref.swpref>swpref.get_data'                                4       0.0054185                0                  0               0       0.0011058      0.0021983        0.00044864    
     'swpref.swpref>swpref.get_set_static'                        112        0.020387                0                  0               0       0.0041606       0.020387         0.0041606    
     'swpref.swpref>swpref.check_names'                           103         0.01047                0                  0               0       0.0021367        0.01047         0.0021367    
     '@swpref\private\datastruct>mustBeInteger'                    54        0.047264                0                  0               0       0.0096459       0.047264         0.0096459    
     '@swpref\private\datastruct>mustBeNonnegative'                54       0.0020933                0                  0               0      0.00042721      0.0020933        0.00042721    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9       0.0063122                0                  0               0       0.0012882      0.0031034        0.00063336    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0049371                0                  0               0       0.0010076       0.002616        0.00053389    
     'strtok>doStrtok'                                              1       0.0023211                0                  0               0       0.0004737      0.0023211         0.0004737    
     'sw_parstr'                                                    1        0.013878                0                  0               0       0.0028322      0.0089405         0.0018246    
     'sumn'                                                         1          1.4234                0         1.2825e+09               0          0.2905         1.4234            0.2905    
     'sw_resconv'                                                   1           7.844       4.0078e+09                  0      4.0078e+09          1.6008         7.7761             1.587    
     'gaussfwhm'                                                    1        0.067839                0                  0               0        0.013845       0.067839          0.013845    
     'FMchain'                                                      1          489.98       4.6607e+10         4.6607e+10      4.1681e+09          99.998      0.0008392        0.00017127    
     'run'                                                          1          489.98       4.6607e+10         4.6607e+10      4.1681e+09          99.998      0.0043218        0.00088202    
     'run_performance_tests'                                        1          489.99       4.6607e+10         4.6607e+10      4.1681e+09             100       0.007583         0.0015476    

	Display all 88 rows.

