                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                  9         0.62772                0                  0               0        0.40042         0.11449          0.073034    
     '@swpref\private\datastruct'                                   9        0.062502                0                  0               0       0.039869        0.062502          0.039869    
     'swpref.swpref>swpref.set_data'                               99         0.42531                0                  0               0        0.27131        0.045854           0.02925    
     'swpref.swpref>swpref.get_data'                                4       0.0078515                0                  0               0      0.0050084       0.0030922         0.0019725    
     'swpref.swpref>swpref.get_set_static'                        112        0.019895                0                  0               0       0.012691        0.019895          0.012691    
     'swpref.swpref>swpref.check_names'                           103        0.011662                0                  0               0       0.007439        0.011662          0.007439    
     '@swpref\private\datastruct>mustBeInteger'                    54        0.047426                0                  0               0       0.030253        0.047426          0.030253    
     '@swpref\private\datastruct>mustBeNonnegative'                54       0.0025564                0                  0               0      0.0016307       0.0025564         0.0016307    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9       0.0067184                0                  0               0      0.0042856        0.003274         0.0020885    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1        0.010877                0                  0               0      0.0069383       0.0049575         0.0031624    
     'strtok>doStrtok'                                              1       0.0059193                0                  0               0      0.0037759       0.0059193         0.0037759    
     'sw_parstr'                                                    1        0.032787                0                  0               0       0.020914         0.02191          0.013976    
     'sumn'                                                         1          1.5023                0         1.2825e+09               0         0.9583          1.5023            0.9583    
     'sw_resconv'                                                   1          9.7426       4.0081e+09         1.9661e+05      4.0081e+09         6.2148          9.7098            6.1939    
     'gaussfwhm'                                                    1        0.032815                0                  0               0       0.020932        0.032815          0.020932    
     'FMchain'                                                      1          156.76       4.7761e+10         4.7761e+10      4.1682e+09         99.998       0.0007072        0.00045112    
     'run'                                                          1          156.76       4.7761e+10         4.7761e+10      4.1682e+09         99.998       0.0004554         0.0002905    
     'run_performance_tests'                                        1          156.77       4.7761e+10         4.7761e+10      4.1682e+09            100       0.0023811         0.0015189    

	Display all 91 rows.

