                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                  5         0.11524            81920              24576           28672         15.853        0.026883           3.6981     
     '@swpref\private\datastruct'                                   5        0.015522            57344                  0           28672         2.1353        0.015522           2.1353     
     'swpref.swpref>swpref.set_data'                               55        0.066584            12288                  0           12288         9.1594        0.017808           2.4497     
     'swpref.swpref>swpref.get_data'                                4       0.0029669                0                  0               0        0.40813       0.0013843          0.19043     
     'swpref.swpref>swpref.get_set_static'                         64       0.0058212            12288                  0           12288        0.80077       0.0058212          0.80077     
     'swpref.swpref>swpref.check_names'                            59       0.0043264                0                  0               0        0.59515       0.0043264          0.59515     
     '@swpref\private\datastruct>mustBeInteger'                    30       0.0084784                0                  0               0         1.1663       0.0084784           1.1663     
     '@swpref\private\datastruct>mustBeNonnegative'                30       0.0015039                0                  0               0        0.20688       0.0015039          0.20688     
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         5       0.0018126                0                  0               0        0.24934        0.000719         0.098907     

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0027972                0                  0               0        0.38479       0.0010499          0.14443     
     'strtok>doStrtok'                                              1       0.0017473                0                  0               0        0.24036       0.0017473          0.24036     
     'sw_parstr'                                                    1       0.0082449                0                  0               0         1.1342       0.0054477          0.74939     
     'sumn'                                                         1       0.0013067                0                  0               0        0.17975       0.0013067          0.17975     
     'sw_resconv'                                                   1       0.0044756                0                  0               0        0.61567       0.0037775          0.51964     
     'gaussfwhm'                                                    1       0.0006981                0                  0               0       0.096032       0.0006981         0.096032     
     'BiFeO3'                                                       1         0.72661        2.526e+07          2.422e+07      3.6823e+06         99.954       0.0001446         0.019891     
     'run'                                                          1         0.72676        2.526e+07          2.422e+07      3.6823e+06         99.974       0.0001447         0.019905     
     'run_performance_tests'                                        1         0.72695        2.526e+07          2.422e+07      3.6823e+06            100        0.000189         0.025999     

	Display all 96 rows.

