                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                  9         0.36311                0                  0               0        0.074999        0.11904          0.024586    
     '@swpref\private\datastruct'                                   9         0.04892                0                  0               0        0.010104        0.04892          0.010104    
     'swpref.swpref>swpref.set_data'                               99         0.17429                0                  0               0        0.035999       0.043056          0.008893    
     'swpref.swpref>swpref.get_data'                                4       0.0086347                0                  0               0       0.0017835      0.0025687        0.00053055    
     'swpref.swpref>swpref.get_set_static'                        112        0.016108                0                  0               0        0.003327       0.016108          0.003327    
     'swpref.swpref>swpref.check_names'                           103       0.0092237                0                  0               0       0.0019051      0.0092237         0.0019051    
     '@swpref\private\datastruct>mustBeInteger'                    54        0.068545                0                  0               0        0.014158       0.068545          0.014158    
     '@swpref\private\datastruct>mustBeNonnegative'                54       0.0043987                0                  0               0      0.00090853      0.0043987        0.00090853    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9       0.0065266                0                  0               0        0.001348      0.0015505        0.00032025    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1        0.005636                0                  0               0       0.0011641      0.0027669        0.00057149    
     'strtok>doStrtok'                                              1       0.0028691                0                  0               0       0.0005926      0.0028691         0.0005926    
     'sw_parstr'                                                    1        0.013731                0                  0               0       0.0028362      0.0080954         0.0016721    
     'sumn'                                                         1          2.6876                0         1.2825e+09               0         0.55512         2.6876           0.55512    
     'sw_resconv'                                                   1          6.3934       4.0078e+09                  0      4.0078e+09          1.3205         6.3214            1.3056    
     'gaussfwhm'                                                    1         0.07207                0                  0               0        0.014886        0.07207          0.014886    
     'FMchain'                                                      1          484.15       4.6607e+10         4.6607e+10      4.1681e+09          99.999      0.0003422         7.068e-05    
     'run'                                                          1          484.15       4.6607e+10         4.6607e+10      4.1681e+09          99.999      0.0014642        0.00030242    
     'run_performance_tests'                                        1          484.15       4.6607e+10         4.6607e+10      4.1681e+09             100      0.0031524        0.00065111    

	Display all 88 rows.

