                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                          5         10.257         1.139e+06         3.5459e+05           33456         35.498         1.9935           6.8993     
     '@swpref/private/datastruct'                                           5        0.25966        2.5586e+05                  0            8928        0.89866        0.25966          0.89866     
     'swpref.swpref>swpref.set_data'                                       55         7.6708        5.8086e+05         2.5675e+05           33456         26.548         3.1327           10.842     
     'swpref.swpref>swpref.get_data'                                        4        0.17634              9872               4832            2064        0.61029       0.072841          0.25209     
     'swpref.swpref>swpref.get_set_static'                                 64         1.1837        1.0624e+05                320            6224         4.0967         1.1837           4.0967     
     'swpref.swpref>swpref.check_names'                                    59        0.43559             14176                  0            1328         1.5075        0.43559           1.5075     
     '@swpref/private/datastruct>mustBeInteger'                            30        0.66921             59808              84272            2832          2.316        0.66921            2.316     
     '@swpref/private/datastruct>mustBeNonnegative'                        30        0.28734              9280               1712            1168        0.99446        0.28734          0.99446     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                 5        0.11005             11152               1232            5152        0.38085       0.024778         0.085753     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                 5        0.10956              9344               1232            3376        0.37917       0.024693         0.085459     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                 5        0.10817              8016               1232            3328        0.37435       0.024531         0.084899     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                 5        0.10908              8368               1232            3376        0.37751       0.024688         0.085442     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                 5        0.10827              8400               1232            3408        0.37471       0.024493         0.084767     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                 5        0.10737              6976               1232            3024        0.37158       0.024445         0.084601     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                 5        0.10765              6976               1232            3024        0.37257       0.024396         0.084431     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                 5        0.11029              9616               1232            3456         0.3817       0.025354         0.087747     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'                5        0.10977              8016               1232            3376        0.37988        0.02478          0.08576     
     '@swpref/private/datastruct>check_size'                               45        0.75804             17488                  0            1376         2.6235        0.75804           2.6235     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                30        0.43566             40112               7488            4336         1.5078        0.14664          0.50751     
     '@swpref/private/datastruct>mustBeLessThan'                           30        0.28902              8544                  0            1168         1.0002        0.28902           1.0002     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'         5       0.073388              9344               9376            4352        0.25399       0.024663         0.085355     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                  5       0.048725              1648               8144            1072        0.16863       0.048725          0.16863     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               10        0.14503             15360               9120            4352        0.50193       0.048848          0.16906     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,4)'                5       0.071819              6304               1232            2352        0.24856       0.024286         0.084051     
