                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                  9          3.7225            16384              16384           16384         0.35052        0.79121          0.074501    
     '@swpref\private\datastruct'                                   9         0.70158            16384              16384           16384        0.066061        0.70158          0.066061    
     'swpref.swpref>swpref.set_data'                               99          2.0316                0                  0               0         0.19129        0.23749          0.022362    
     'swpref.swpref>swpref.get_data'                                4       0.0047095                0                  0               0      0.00044345      0.0025354        0.00023874    
     'swpref.swpref>swpref.get_set_static'                        112         0.10996                0                  0               0        0.010354        0.10996          0.010354    
     'swpref.swpref>swpref.check_names'                           103        0.072736                0                  0               0       0.0068489       0.072736         0.0068489    
     '@swpref\private\datastruct>mustBeInteger'                    54         0.20279                0                  0               0        0.019095        0.20279          0.019095    
     '@swpref\private\datastruct>mustBeNonnegative'                54       0.0067332                0                  0               0      0.00063401      0.0067332        0.00063401    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9        0.034517                0                  0               0       0.0032501        0.02183         0.0020555    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1        0.010511                0                  0               0      0.00098975      0.0044327        0.00041739    
     'strtok>doStrtok'                                              1       0.0060785                0                  0               0      0.00057236      0.0060785        0.00057236    
     'sw_parstr'                                                    1         0.04473                0                  0               0       0.0042118       0.034219         0.0032221    
     'sumn'                                                         1        0.022572                0          1.099e+07               0       0.0021254       0.022572         0.0021254    
     'sw_resconv'                                                   1        0.030964                0                  0               0       0.0029156       0.024535         0.0023102    
     'gaussfwhm'                                                    1       0.0064294                0                  0               0       0.0006054      0.0064294         0.0006054    
     'BiFeO3'                                                       1            1062       3.2464e+10         3.2463e+10      3.3461e+09          99.999      0.0006032        5.6798e-05    
     'run'                                                          1            1062       3.2464e+10         3.2463e+10      3.3461e+09             100      0.0032258        0.00030374    
     'run_performance_tests'                                        1            1062       3.2464e+10         3.2463e+10      3.3461e+09             100      0.0050912        0.00047939    

	Display all 94 rows.

