                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                         14         27.007        2.4679e+06          8.771e+05           33952         10.823         5.2788           2.1154     
     '@swpref/private/datastruct'                                          14        0.67413        5.4611e+05               1008            8928        0.27015        0.67413          0.27015     
     'swpref.swpref>swpref.set_data'                                      154         20.169        1.2003e+06         6.2227e+05           33952         8.0824         8.1606           3.2703     
     'swpref.swpref>swpref.get_data'                                        4        0.17262              9872               4832            2064       0.069176        0.07137         0.028601     
     'swpref.swpref>swpref.get_set_static'                                172         3.0687        2.6099e+05              33840            6048         1.2297         3.0687           1.2297     
     'swpref.swpref>swpref.check_names'                                   158         1.0976             34192               1008            1328        0.43987         1.0976          0.43987     
     '@swpref/private/datastruct>mustBeInteger'                            84          1.745         1.393e+05         1.8658e+05            2832         0.6993          1.745           0.6993     
     '@swpref/private/datastruct>mustBeNonnegative'                        84        0.76775             19648               1712            1168        0.30766        0.76775          0.30766     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                14        0.29043             19360               3968            5152        0.11639        0.06551         0.026252     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                14        0.29453             17696               3968            3376        0.11803       0.065284         0.026162     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                14        0.28873             16368               3968            3328         0.1157       0.065095         0.026086     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                14        0.28785             17808               5056            3376        0.11535        0.06481         0.025972     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                14        0.28794             16752               3968            3408        0.11539       0.065134         0.026102     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                14        0.28717             15328               3968            3024        0.11508       0.064892         0.026005     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                14        0.28858             15328               3968            3024        0.11565       0.064882         0.026001     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                14        0.29446             17968               3968            3456          0.118        0.06617         0.026517     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'               14         0.2888             16368               3968            3376        0.11573          0.065         0.026048     
     '@swpref/private/datastruct>check_size'                              126         2.0217             33984               1088            1232        0.81017         2.0217          0.81017     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                84         1.1546             90224              23904            4336        0.46271        0.38948          0.15608     
     '@swpref/private/datastruct>mustBeLessThan'                           84        0.76516             18912                  0            1168        0.30663        0.76516          0.30663     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'        14        0.19361             17696              11968            4352       0.077586       0.064946         0.026026     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                 14        0.12866              3376               8000            1072        0.05156        0.12866          0.05156     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               28        0.38511             32064              14592            4352        0.15433        0.12945         0.051875     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,4)'               14        0.19144             14656               3968            2352       0.076719       0.064523         0.025857     
