                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                          9         16.729        1.7682e+06         8.1187e+05           33888         30.592         3.3573           6.1395     
     '@swpref/private/datastruct'                                           9          0.429        3.7875e+05                  0            8928         0.7845          0.429           0.7845     
     'swpref.swpref>swpref.set_data'                                       99         12.382        8.9736e+05         6.1397e+05           33888         22.642         5.2294           9.5629     
     'swpref.swpref>swpref.get_data'                                        4        0.17062              9824               4576            2064        0.31201       0.070408          0.12875     
     'swpref.swpref>swpref.get_set_static'                                112          1.964        1.0291e+05              67680           33424         3.5916          1.964           3.5916     
     'swpref.swpref>swpref.check_names'                                   103        0.72866             56096                  0           33472         1.3325        0.72866           1.3325     
     '@swpref/private/datastruct>mustBeInteger'                            54          1.114        1.2811e+05         1.4723e+05           33888         2.0372          1.114           2.0372     
     '@swpref/private/datastruct>mustBeNonnegative'                        54        0.48961             13888               1712            1168        0.89534        0.48961          0.89534     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                 9        0.18621             15008               2432            5152        0.34052       0.041866         0.076559     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                 9        0.18688             13184               2432            3376        0.34175       0.041838         0.076508     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                 9        0.18347             11712               2432            3328         0.3355       0.041292          0.07551     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                 9        0.18433             12208               2432            3376        0.33708       0.041494         0.075879     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                 9        0.18427             12240               2432            3408        0.33696       0.041543         0.075969     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                 9        0.18406             10672               2432            3024        0.33658       0.041644         0.076153     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                 9        0.18395             10672               2432            3024        0.33638       0.041515         0.075917     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                 9        0.18427             13312               2432            3456        0.33697        0.04143         0.075762     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'                9        0.18293             46368              37088           33632        0.33452       0.041217         0.075372     
     '@swpref/private/datastruct>check_size'                               81         1.2865             59632              34656           33632         2.3526         1.2865           2.3526     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                54         0.7419             95136              80416           33584         1.3567        0.24814          0.45376     
     '@swpref/private/datastruct>mustBeLessThan'                           54        0.49377             46592              33584           33584        0.90294        0.49377          0.90294     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'         9        0.12319             13040              10576            4352        0.22527       0.041276          0.07548     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                  9       0.081909              2416               8144            1072        0.14978       0.081909          0.14978     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               18        0.24657             22752              11808            4352         0.4509       0.082949          0.15169     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,4)'                9        0.12252             10000               2432            2352        0.22405       0.041208         0.075356     
