                         FunctionName                          NumCalls         TotalTime          TotalMemAllocated    TotalMemFreed    PeakMem      PercentageTime            SelfTime          SelfPercentageTime
    ________________________________________________________    ________    ____________________    _________________    _____________    _______    __________________    ____________________    __________________

     'swpref.swpref>swpref.swpref'                                  9          0.153276138576654               0               0               0       23.0434274723191      0.0333561083950906      5.01473400686359
     '@swpref\private\datastruct'                                   9         0.0143080036010492               0               0               0        2.1510552543674      0.0143080036010492       2.1510552543674
     'swpref.swpref>swpref.set_data'                               99         0.0985213247959215               0               0               0       14.8116270640276      0.0225976056873825      3.39730823428101
     'swpref.swpref>swpref.get_data'                                4        0.00221860055837906               0               0               0      0.333542856258003     0.00110430027793113     0.166019731436813
     'swpref.swpref>swpref.get_set_static'                        112        0.00575340144802042               0               0               0      0.864962349767778     0.00575340144802042     0.864962349767778
     'swpref.swpref>swpref.check_names'                           103        0.00529080133159288               0               0               0      0.795415371806473     0.00529080133159288     0.795415371806473
     '@swpref\private\datastruct>mustBeInteger'                    54        0.00954450240216758               0               0               0       1.43491381571915     0.00954450240216758      1.43491381571915
     '@swpref\private\datastruct>mustBeNonnegative'                54        0.00146070036763017               0               0               0      0.219600671656028     0.00146070036763017     0.219600671656028
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9        0.00189340047653246               0               0               0      0.284652503398045    0.000964400242720982     0.144987257989371
     '@swpref\private\datastruct>@(x)check_size(x,Size 2 )'         9        0.00179250045113787               0               0               0      0.269483264149675    0.000884700222662021     0.133005212715882

                               :                                   :                 :                      :                  :             :               :                      :                      :         

     'spinw.spinw>spinw.addlistener'                                5        0.00110350027772978               0               0               0      0.165899459966062     0.00110350027772978     0.165899459966062
     'profile_spinwave'                                             1          0.664951867355588         3690496               0          749568       99.9683986710604      0.0558188140485213      8.39176146438935
     'swfiles\private\sw_issymspec'                                 3       0.000651100163869381               0               0               0     0.0978859432568221    0.000651100163869381    0.0978859432568221
     'strtok'                                                       1        0.00223370056217945               0               0               0      0.335812980268413    0.000838900211135039     0.126119671015432
     'strtok>doStrtok'                                              1        0.00139480035104441               0               0               0       0.20969330925298     0.00139480035104441      0.20969330925298
     'sw_parstr'                                                    1        0.00679590171039768               0               0               0       1.02169111008914     0.00456220114821823     0.685878129820725
     'sumn'                                                         1        0.00101250025482683               0               0               0      0.152218580168227     0.00101250025482683     0.152218580168227
     'sw_resconv'                                                   1        0.00429340108056643               0               0               0      0.645466915648656     0.00365150091901251     0.548964094305461
     'gaussfwhm'                                                    1       0.000641900161553918               0               0               0     0.0965028213431948    0.000641900161553918    0.0965028213431948
     'BiFeO3'                                                       1          0.665162067408492         3690496               0          749568                    100    0.000210200052903287    0.0316013289396128

	Display all 93 rows.

