                         FunctionName                          NumCalls         TotalTime         TotalMemAllocated    TotalMemFreed     PeakMem         PercentageTime             SelfTime           SelfPercentageTime 
    ________________________________________________________    ________    ___________________    _________________    _____________    __________    ____________________    ____________________    ____________________

     'swpref.swpref>swpref.swpref'                                  9          4.64316330100696             16384              16384          16384       0.335750173299044        1.12812830024466      0.0815756947916424
     '@swpref\private\datastruct'                                   9          1.03866200022525                 0                  0              0      0.0751063281576014        1.03866200022525      0.0751063281576014
     'swpref.swpref>swpref.set_data'                               99          2.23121240048388                 0              16384              0       0.161340427110753       0.218434300047372       0.015795127015984
     'swpref.swpref>swpref.get_data'                                4       0.00619040000134251                 0                  0              0    0.000447631870451423     0.00268280000058182    0.000193995021654025
     'swpref.swpref>swpref.get_set_static'                        112         0.162767500035299                 0                  0              0      0.0117698243205127       0.162767500035299      0.0117698243205127
     'swpref.swpref>swpref.check_names'                           103        0.0643218000139495                 0                  0              0     0.00465115140294687      0.0643218000139495     0.00465115140294687
     '@swpref\private\datastruct>mustBeInteger'                    54         0.301138000065308                 0                  0              0      0.0217754856235462       0.301138000065308      0.0217754856235462
     '@swpref\private\datastruct>mustBeNonnegative'                54       0.00708310000153611                 0                  0              0    0.000512183590978688     0.00708310000153611    0.000512183590978688
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         9        0.0503007000109087                 0                  0              0     0.00363727649683637      0.0355470000077091     0.00257042680585046
     '@swpref\private\datastruct>@(x)check_size(x,Size 2 )'         9        0.0307294000066643                 0                  0              0     0.00222206300075115      0.0214542000046528     0.00155136722587214

                               :                                   :                 :                     :                  :              :                  :                       :                       :          

     'spinw.spinw>spinw.addlistener'                                5        0.0222128000048173                 0                  0              0     0.00160622208774285      0.0222128000048173     0.00160622208774285
     'profile_spinwave'                                             1          1382.92185529991       32463302656        32442580992     3346145280        99.9999833034701       0.468134200101758      0.0338510900052315
     'swfiles\private\sw_issymspec'                                 3       0.00602630000130693                 0                  0              0    0.000435765692184901     0.00602630000130693    0.000435765692184901
     'strtok'                                                       1         0.017655900003829                 0                  0              0     0.00127670967005416     0.00945970000205153    0.000684037090480312
     'strtok>doStrtok'                                              1       0.00819620000177751                 0                  0              0    0.000592672579573848     0.00819620000177751    0.000592672579573848
     'sw_parstr'                                                    1        0.0682168000147942                 0                  0              0     0.00493280139897432      0.0505609000109652     0.00365609172892016
     'sumn'                                                         1        0.0139841000030327                 0           10989568              0     0.00101119941192487      0.0139841000030327     0.00101119941192487
     'sw_resconv'                                                   1        0.0497638000107923                 0                  0              0     0.00359845290688332      0.0428205000092865     0.00309637834528708
     'gaussfwhm'                                                    1        0.0069433000015058                 0                  0              0     0.00050207456159624      0.0069433000015058     0.00050207456159624
     'BiFeO3'                                                       1          1382.92208619991       32463302656        32442580992     3346145280                     100    0.000230899999905887    1.66965299209567e-05

	Display all 92 rows.

