                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                 24         0.87378                0                  0               0         0.11036        0.29664          0.037467    
     '@swpref\private\datastruct'                                  24         0.15798                0                  0               0        0.019953        0.15798          0.019953    
     'swpref.swpref>swpref.set_data'                              264         0.35933                0                  0               0        0.045385        0.10307          0.013018    
     'swpref.swpref>swpref.get_data'                                4       0.0089855                0                  0               0       0.0011349      0.0034583         0.0004368    
     'swpref.swpref>swpref.get_set_static'                        292         0.04114                0                  0               0       0.0051962        0.04114         0.0051962    
     'swpref.swpref>swpref.check_names'                           268        0.034206                0                  0               0       0.0043204       0.034206         0.0043204    
     '@swpref\private\datastruct>mustBeInteger'                   144         0.10706                0                  0               0        0.013523        0.10706          0.013523    
     '@swpref\private\datastruct>mustBeNonnegative'               144       0.0044096                0                  0               0      0.00055696      0.0044096        0.00055696    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'        24        0.015808                0                  0               0       0.0019967      0.0069217        0.00087425    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0070473                0                  0               0      0.00089011      0.0036493        0.00046093    
     'strtok>doStrtok'                                              1        0.003398                0                  0               0      0.00042919       0.003398        0.00042919    
     'sw_parstr'                                                    1        0.019783                0                  0               0       0.0024987       0.012736         0.0016086    
     'sumn'                                                         1           1.737                0         1.2825e+09               0         0.21939          1.737           0.21939    
     'sw_resconv'                                                   1          17.743       4.0078e+09                  0      4.0078e+09          2.2411         17.675            2.2325    
     'gaussfwhm'                                                    1        0.067777                0                  0               0       0.0085606       0.067777         0.0085606    
     'FMchain'                                                      1          791.72       4.3975e+10         4.3977e+10      4.1681e+09          99.999      0.0025227        0.00031863    
     'run'                                                          1          791.73       4.3975e+10         4.3977e+10      4.1681e+09             100      0.0027996        0.00035361    
     'run_performance_tests'                                        1          791.73       4.3975e+10         4.3977e+10      4.1681e+09             100       0.003734        0.00047162    

	Display all 89 rows.

