                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                          9         17.536        1.7944e+06         7.5354e+05           33568          48.57          3.424           9.4833     
     '@swpref/private/datastruct'                                           9        0.43888        3.8067e+05                  0            8928         1.2156        0.43888           1.2156     
     'swpref.swpref>swpref.set_data'                                       99         13.101        9.0642e+05         5.5378e+05           33568         36.287          5.303           14.688     
     'swpref.swpref>swpref.get_data'                                        4        0.17268              9872               4832            2064        0.47826       0.071889          0.19911     
     'swpref.swpref>swpref.get_set_static'                                112         1.9999             72064              32944           32880          5.539         1.9999            5.539     
     'swpref.swpref>swpref.check_names'                                   103        0.72273             22624                  0            1328         2.0017        0.72273           2.0017     
     '@swpref/private/datastruct>mustBeInteger'                            54         1.1514             97504         1.1634e+05            2832         3.1889         1.1514           3.1889     
     '@swpref/private/datastruct>mustBeNonnegative'                        54          0.499             47456              35280           33568         1.3821          0.499           1.3821     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                 9        0.19129             14832               2448            5152        0.52982       0.043064          0.11927     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                 9        0.18857             13056               2448            3376        0.52229       0.042394          0.11742     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                 9        0.18758             12544               3264            3328        0.51954       0.042139          0.11671     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                 9        0.18721             12080               2448            3376         0.5185       0.042066          0.11651     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                 9        0.18755             12112               2448            3408        0.51944       0.042127          0.11668     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                 9        0.18674             10688               2448            3024         0.5172       0.042009          0.11635     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                 9        0.18672              9952               2720            3024        0.51714       0.042027           0.1164     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                 9        0.18803             13328               2448            3456        0.52077       0.042184          0.11684     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'                9        0.18707             14032               4752            3376        0.51811       0.042029          0.11641     
     '@swpref/private/datastruct>check_size'                               81         1.3107             26480               3120            2304         3.6302         1.3107           3.6302     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                54        0.75713             62992              48000            4336          2.097        0.25578          0.70842     
     '@swpref/private/datastruct>mustBeLessThan'                           54        0.50135             14208               1056            1248         1.3886        0.50135           1.3886     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'         9        0.12581             13056              10592            4352        0.34845       0.042114          0.11664     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                  9       0.083693              2416               8144            1072         0.2318       0.083693           0.2318     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               18        0.25036             22784              11840            4352        0.69342       0.083932          0.23246     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,4)'                9        0.12457             10016               2448            2352        0.34501         0.0419          0.11605     
