                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                          9         13.614        5.4344e+06         1.5262e+06      3.6027e+05          1.8212         2.674           0.35769    
     '@swpref/private/datastruct'                                           9        0.34062        3.9179e+05                  0            8928        0.045564       0.34062          0.045564    
     'swpref.swpref>swpref.set_data'                                       99         10.154        3.4783e+06         6.7109e+05      3.6027e+05          1.3583        4.1154            0.5505    
     'swpref.swpref>swpref.get_data'                                        4        0.13063             10496               4048            2080        0.017474      0.053799         0.0071965    
     'swpref.swpref>swpref.get_set_static'                                112         1.5543        1.4732e+06              68928      3.6027e+05         0.20791        1.5543           0.20791    
     'swpref.swpref>swpref.check_names'                                   103        0.56339             23664               1472            1328        0.075363       0.56339          0.075363    
     '@swpref/private/datastruct>mustBeInteger'                            54        0.87972        1.3187e+05         1.5037e+05           33536         0.11768       0.87972           0.11768    
     '@swpref/private/datastruct>mustBeNonnegative'                        54         0.3852             14576               3184            1168        0.051527        0.3852          0.051527    
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                 9         0.1471             15280               2576            5200        0.019677       0.03332         0.0044571    
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                 9        0.14629             13456               2592            3408        0.019569      0.032929         0.0044048    
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                 9        0.14537             11824               2576            3360        0.019445      0.032921         0.0044037    
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                 9        0.14606             12336               2576            3408        0.019538      0.032939         0.0044061    
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                 9        0.14521             12368               2576            3440        0.019424      0.032836         0.0043924    
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                 9        0.14451             10064               2672            3056        0.019331      0.032697         0.0043738    
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                 9        0.14405             10800               2576            3056        0.019269        0.0327         0.0043742    
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                 9        0.14613             13424               2576            3488        0.019547      0.032916         0.0044031    
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'                9         0.1448             11968               2576            3424        0.019369      0.032874         0.0043974    
     '@swpref/private/datastruct>check_size'                               81         1.0134             25696                  0            1472         0.13556        1.0134           0.13556    
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                54        0.58138             96464              48832           33344         0.07777        0.1959          0.026205    
     '@swpref/private/datastruct>mustBeLessThan'                           54        0.38548             46576              33344           33344        0.051565       0.38548          0.051565    
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'         9        0.09778             13200              10784            4400         0.01308      0.032985         0.0044123    
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                  9       0.064795              2464               8208            1088       0.0086674      0.064795         0.0086674    
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               18        0.19427             55952              78640           33648        0.025987      0.065406         0.0087491    
