                         FunctionName                          NumCalls         TotalTime          TotalMemAllocated    TotalMemFreed    PeakMem     PercentageTime            SelfTime          SelfPercentageTime
    ________________________________________________________    ________    ____________________    _________________    _____________    _______    _________________    ____________________    __________________

     'swpref.swpref>swpref.swpref'                                  5          0.103194326376989               0                  0             0     15.7338316801733      0.0225139057546677      3.43264999194969
     '@swpref\private\datastruct'                                   5         0.0115194029444174               0                  0             0     1.75634023058045      0.0115194029444174      1.75634023058045
     'swpref.swpref>swpref.set_data'                               55         0.0642681164272541               0                  0             0     9.79883063119325      0.0171757043901965      2.61874515151663
     'swpref.swpref>swpref.get_data'                                4        0.00213250054507788               0                  0             0    0.325138075048424     0.00110060028131897     0.167806314372002
     'swpref.swpref>swpref.get_set_static'                         64        0.00452180115579514               0                  0             0    0.689429940330112     0.00452180115579514     0.689429940330112
     'swpref.swpref>swpref.check_names'                            59        0.00319250081601928               0                  0             0     0.48675418738199     0.00319250081601928      0.48675418738199
     '@swpref\private\datastruct>mustBeInteger'                    30        0.00682470174442813               0                  0             0     1.04054856777631     0.00682470174442813      1.04054856777631
     '@swpref\private\datastruct>mustBeNonnegative'                30        0.00128700032896376               0                  0             0    0.196226355257829     0.00128700032896376     0.196226355257829
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'         5        0.00163420041770985               0                  0             0    0.249163255448597     0.00080790020650336     0.123178921843668
     '@swpref\private\datastruct>@(x)check_size(x,Size 2 )'         5        0.00154980039613678               0                  0             0    0.236294953674114    0.000735900188099794     0.112201223647426

                               :                                   :                 :                      :                  :             :               :                     :                      :         

     'spinw.spinw>spinw.addlistener'                                5       0.000830300212228915               0                  0             0    0.126594205726943    0.000830300212228915     0.126594205726943
     'profile_spinwave'                                             1          0.655731367608239        24444928           24186880       3682304     99.9780446036075      0.0581264148574042      8.86241772825073
     'swfiles\private\sw_issymspec'                                 3       0.000788500201544622               0                  0             0    0.120221042051903    0.000788500201544622     0.120221042051903
     'strtok'                                                       1        0.00269140068793557               0                  0             0    0.410352457296754    0.000967600247323495     0.147528066315055
     'strtok>doStrtok'                                              1        0.00172380044061207               0                  0             0    0.262824390981699     0.00172380044061207     0.262824390981699
     'sw_parstr'                                                    1        0.00821970210099724               0                  0             0      1.2532414703285     0.00552830141306168     0.842889013031747
     'sumn'                                                         1        0.00111650028538309               0                  0             0    0.170230556057006     0.00111650028538309     0.170230556057006
     'sw_resconv'                                                   1        0.00470760120328657               0                  0             0    0.717758500397637     0.00401310102576883      0.61186945321305
     'gaussfwhm'                                                    1       0.000694500177517742               0                  0             0    0.105889047184586    0.000694500177517742     0.105889047184586
     'BiFeO3'                                                       1          0.655875367645046        24444928           24186880       3682304                  100    0.000144000036807257    0.0219553963925031

	Display all 94 rows.

