                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                 18          1.1277                0                  0               0        0.75382         0.22085           0.14764    
     '@swpref\private\datastruct'                                  18        0.087445                0                  0               0       0.058455        0.087445          0.058455    
     'swpref.swpref>swpref.set_data'                              198         0.78362                0                  0               0        0.52383        0.056209          0.037574    
     'swpref.swpref>swpref.get_data'                                4       0.0050049                0                  0               0      0.0033457       0.0021893         0.0014635    
     'swpref.swpref>swpref.get_set_static'                        220        0.019121                0                  0               0       0.012782        0.019121          0.012782    
     'swpref.swpref>swpref.check_names'                           202        0.020116                0                  0               0       0.013447        0.020116          0.013447    
     '@swpref\private\datastruct>mustBeInteger'                   108        0.071249                0                  0               0       0.047629        0.071249          0.047629    
     '@swpref\private\datastruct>mustBeNonnegative'               108       0.0028903                0                  0               0      0.0019321       0.0028903         0.0019321    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'        18       0.0066413                0                  0               0      0.0044396       0.0035947          0.002403    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0065894                0                  0               0      0.0044049       0.0037089         0.0024793    
     'strtok>doStrtok'                                              1       0.0028805                0                  0               0      0.0019256       0.0028805         0.0019256    
     'sw_parstr'                                                    1          0.0165                0                  0               0        0.01103       0.0099105         0.0066249    
     'sumn'                                                         1           1.007                0         1.2825e+09               0        0.67318           1.007           0.67318    
     'sw_resconv'                                                   1          9.4977       4.0078e+09              32768      4.0078e+09          6.349           9.365            6.2603    
     'gaussfwhm'                                                    1         0.13271                0                  0               0        0.08871         0.13271           0.08871    
     'FMchain'                                                      1          149.59       4.4765e+10         4.4764e+10      4.1681e+09         99.998       0.0003081        0.00020596    
     'run'                                                          1          149.59       4.4765e+10         4.4764e+10      4.1681e+09         99.999       0.0007002        0.00046807    
     'run_performance_tests'                                        1          149.59       4.4765e+10         4.4764e+10      4.1681e+09            100       0.0019968         0.0013348    

	Display all 92 rows.

