                         FunctionName                          NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime     SelfPercentageTime
    ________________________________________________________    ________    _________    _________________    _____________    __________    ______________    _________    __________________

     'swpref.swpref>swpref.swpref'                                 14         0.72538                0                  0               0        0.42612         0.13447          0.078993    
     '@swpref\private\datastruct'                                  14         0.06332                0                  0               0       0.037197         0.06332          0.037197    
     'swpref.swpref>swpref.set_data'                              154          0.4983                0                  0               0        0.29272        0.061221          0.035964    
     'swpref.swpref>swpref.get_data'                                4       0.0045246                0                  0               0      0.0026579       0.0020424         0.0011998    
     'swpref.swpref>swpref.get_set_static'                        172        0.019634                0                  0               0       0.011534        0.019634          0.011534    
     'swpref.swpref>swpref.check_names'                           158        0.015553                0                  0               0      0.0091365        0.015553         0.0091365    
     '@swpref\private\datastruct>mustBeInteger'                    84         0.05841                0                  0               0       0.034312         0.05841          0.034312    
     '@swpref\private\datastruct>mustBeNonnegative'                84       0.0051187                0                  0               0      0.0030069       0.0051187         0.0030069    
     '@swpref\private\datastruct>@(x)check_size(x,Size 1 )'        14        0.010133                0                  0               0      0.0059523       0.0038994         0.0022907    

                               :                                   :            :                :                  :              :               :               :                :         

     'strtok'                                                       1       0.0055469                0                  0               0      0.0032585       0.0028694         0.0016856    
     'strtok>doStrtok'                                              1       0.0026775                0                  0               0      0.0015729       0.0026775         0.0015729    
     'sw_parstr'                                                    1        0.014844                0                  0               0      0.0087201       0.0092972         0.0054616    
     'sumn'                                                         1          1.0903                0         1.2825e+09               0         0.6405          1.0903            0.6405    
     'sw_resconv'                                                   1          10.378       4.0078e+09               4096      4.0078e+09         6.0967          10.324            6.0649    
     'gaussfwhm'                                                    1        0.054172                0                  0               0       0.031823        0.054172          0.031823    
     'FMchain'                                                      1          170.22       4.4595e+10         4.4595e+10      4.1681e+09         99.997       0.0006531        0.00038366    
     'run'                                                          1          170.23       4.4595e+10         4.4595e+10      4.1681e+09         99.998       0.0012802        0.00075204    
     'run_performance_tests'                                        1          170.23       4.4595e+10         4.4595e+10      4.1681e+09            100       0.0031264         0.0018366    

	Display all 91 rows.

