                             FunctionName                              NumCalls    TotalTime    TotalMemAllocated    TotalMemFreed     PeakMem      PercentageTime    SelfTime    SelfPercentageTime
    ________________________________________________________________    ________    _________    _________________    _____________    __________    ______________    ________    __________________

     'swpref.swpref>swpref.swpref'                                         14         26.555        1.3849e+07         1.2782e+07      9.1798e+05         56.254         5.1749           10.963     
     '@swpref/private/datastruct'                                          14          0.657        5.4504e+05                  0            8928         1.3918          0.657           1.3918     
     'swpref.swpref>swpref.set_data'                                      154          19.86        8.0879e+06         9.4039e+06      7.3398e+05         42.071         8.0588           17.072     
     'swpref.swpref>swpref.get_data'                                        4        0.17296              9872               4832            2064        0.36639       0.071282            0.151     
     'swpref.swpref>swpref.get_set_static'                                172          3.028        1.8609e+06              41552      6.7277e+05         6.4145          3.028           6.4145     
     'swpref.swpref>swpref.check_names'                                   158         1.0779        7.5683e+05              56096      5.3464e+05         2.2834         1.0779           2.2834     
     '@swpref/private/datastruct>mustBeInteger'                            84         1.7105        1.4067e+05         1.5374e+05            3312         3.6236         1.7105           3.6236     
     '@swpref/private/datastruct>mustBeNonnegative'                        84        0.75522             20672               2736            1168         1.5999        0.75522           1.5999     
     '@swpref/private/datastruct>@(x)check_size(x,Size 1 )'                14        0.28577             19504               3968            5152        0.60538       0.064372          0.13637     
     '@swpref/private/datastruct>@(x)check_size(x,Size 2 )'                14         0.2852             51168              37440           33472        0.60416       0.064135          0.13586     
     '@swpref/private/datastruct>@(x)check_size(x,Size 4 )'                14        0.28409             16368               3968            3328        0.60183       0.063604          0.13474     
     '@swpref/private/datastruct>@(x)check_size(x,Size 5 )'                14        0.28536             16720               3968            3376        0.60452       0.064084          0.13576     
     '@swpref/private/datastruct>@(x)check_size(x,Size 6 )'                14        0.28314             16752               3968            3408         0.5998       0.063512          0.13454     
     '@swpref/private/datastruct>@(x)check_size(x,Size 7 )'                14        0.28193             15328               3968            3024        0.59724        0.06347          0.13446     
     '@swpref/private/datastruct>@(x)check_size(x,Size 8 )'                14        0.28223             15328               3968            3024        0.59788       0.063519          0.13456     
     '@swpref/private/datastruct>@(x)check_size(x,Size 9 )'                14        0.28688             19040               5040            3456        0.60772       0.063804          0.13516     
     '@swpref/private/datastruct>@(x)check_size(x,Size 10 )'               14        0.28301             50704               4688           33312        0.59953        0.06365          0.13484     
     '@swpref/private/datastruct>check_size'                              126         1.9835             68608              34496           33472         4.2018         1.9835           4.2018     
     '@swpref/private/datastruct>@(x)mustBeLessThan(x,256)'                84         1.1337             90512              23904            4336         2.4016        0.38026          0.80554     
     '@swpref/private/datastruct>mustBeLessThan'                           84        0.75343             18912                  0            1168         1.5961        0.75343           1.5961     
     '@swpref/private/datastruct>@(x)mustBeGreaterThanOrEqual(x,1)'        14        0.18994             17696              12112            4352        0.40238       0.063632           0.1348     
     '@swpref/private/datastruct>mustBeGreaterThanOrEqual'                 14        0.12631              3376               8144            1072        0.26758        0.12631          0.26758     
     '@swpref/private/datastruct>@(x)mustBeGreaterThan(x,1)'               28        0.38014             32064              14880            4352        0.80529        0.12891          0.27309     
